D1,D2,D3,D1,D2,D3
0.041185386,0.006133761,0.085647233,0.104,0.1024,0.132724504
0.780552473,0.005154286,0.000416162,0.034,0.012,0.15641821
0.97627994,0.974139776,0.820898926,0.893333333,0.942991758,0.842814016
0.64722641,0.996230279,0.860681024,0.92,0.879,0.879217148
0.578667739,0.008008465,0.095070353,0.356333333,0.272166667,0.665729874
0.584899155,0.113624546,0.207773397,0.398,0.383333333,0.352930787
0.902977852,0.002182559,0.049579608,0.285333333,0.268,0.336143011
0.751972177,0.446642947,0.859474819,0.722,0.827,0.75175858
0.810383518,0.999799944,0.974391082,0.89,0.953,0.892353792
0.482925768,0.819274382,0.573478581,0.318,0.370733333,0.308070217
0.433054004,0.544674607,0.103461,0.171,0.2,0.1363804
0.101305398,0.811493169,0.31900794,0.359,0.438,0.438656434
0.575768648,0.157965379,0.748993441,0.3291,0.367666667,0.230210339
0.868544585,0.934350788,0.973050006,0.753142857,0.6985,0.75244143
0.561448967,0.998337563,0.985019673,0.906,0.936,0.770121126
0.923705441,0.73657645,0.98605051,0.732,0.803,0.80652865
0.151667112,0.003020847,0.230309023,0.286,0.33,0.232866178
0.94849537,0.994993751,0.823681635,0.81,0.938,0.874397271
0.689007856,0.730097114,0.99940049,0.756,0.659,0.811809838
0.193022211,0.026532737,0.126268603,0.25,0.267,0.154444123
0.933824885,0.999825319,0.966180122,0.774,0.874,0.759951274
0.857871762,0.980295279,0.967263026,0.584,0.200333333,0.84511156
0.62832243,0.996867,0.98005171,0.898,0.9304,0.899003673
0.040190517,0.325932174,0.669445041,0.5188,0.621,0.406487106
0.024612317,0.001878399,0.006537853,0.034666667,0.02625,0.139657559
0.422974007,0.293243549,0.06855623,0.244,0.33,0.323412755
0.071542522,0.310468418,0.469537948,0.221,0.175666667,0.171917127
0.643862244,0.999062843,0.978784097,0.4925,0.599,0.32200456
0.597863575,0.9811481,0.515499147,0.74,0.81,0.766542495
0.294112368,0.560993839,0.97010961,0.782,0.874,0.728470643
0.569818204,0.391466211,0.595932953,0.454333333,0.401373016,0.44873535
0.946441981,0.993074942,0.991457831,0.982,0.997,0.863617781
0.720376098,0.999771551,0.873568964,0.6915,0.928,0.704506668
0.756823776,0.994650788,0.570490037,0.902,0.954833333,0.847191899
0.208105959,0.880722488,0.905496095,0.928666667,0.970833333,0.79324237
0.371266352,0.088267015,0.022870739,0.442,0.442,0.325664699
0.797723907,0.967849278,0.976083626,0.598,0.7868,0.793401155
0.716427025,0.005715547,0.026692163,0.340666667,0.382333333,0.253460186
0.0967597,0.331897671,0.146064157,0.3299,0.26170101,0.217673118
0.050473795,0.118464043,0.00202799,0.330225641,0.212871429,0.434429369
0.985563799,0.14109693,0.919741081,0.791333333,0.654333333,0.857501774
0.971688704,0.999993188,0.972198224,0.836,0.839,0.858936813
0.466584859,0.105732604,0.043434571,0.212,0.246,0.223301836
0.711346897,0.997880082,0.892686451,0.676,0.805666667,0.608296321
0.293238846,0.011524647,0.13311464,0.312666667,0.276,0.259397829
0.732531728,0.874710144,0.793082266,0.608066667,0.886,0.319870235
0.759236647,0.003011834,0.014613577,0.168,0.05,0.114142734
0.704617361,0.891048435,0.494726702,0.612,0.597,0.783709799
0.901260013,0.995076476,0.68165334,0.802884211,0.878581395,0.757703311
0.604414254,0.140095156,0.319208053,0.436,0.4004,0.337911733
0.17084836,0.064205991,0.217729271,0.131,0.059671264,0.177048975
0.111395183,0.272043523,0.780199409,0.304,0.403,0.254487446
0.268553946,0.00104407,0.014833781,0.146,0.123785714,0.130238377
0.152125837,0.014810102,0.022596337,0.292,0.217,0.143905143
0.527294395,0.947830271,0.518825221,0.670857143,0.643704845,0.761731084
0.601824879,0.000547012,0.052993304,0.581666667,0.491,0.225743493
0.550761821,0.944724338,0.650936246,0.550519048,0.537542929,0.806692626
0.729469612,0.988417514,0.990700728,0.786,0.918,0.757841677
0.158790348,0.204489956,0.094312616,0.308,0.1425,0.236208187
0.445682236,0.957049495,0.879958535,0.724,0.898,0.708312983
0.125878617,0.2522091,0.477926699,0.313833333,0.332,0.522634579
0.860520928,0.0779659,0.598037768,0.821333333,0.713666667,0.836431047
0.418899731,0.4110312,0.204916733,0.3,0.307,0.41130872
0.531067756,0.999765588,0.981541641,0.776,0.834,0.711428237
0.842468219,0.999856373,0.991489247,0.924,0.966,0.897413353
0.538358106,0.395274124,0.468858826,0.382,0.435,0.327970507
0.735573849,0.145977856,0.952661003,0.679,0.723,0.559257794
0.813117426,0.360043466,0.55084189,0.370333333,0.324015873,0.248999409
0.506185611,0.032799364,0.005792742,0.085,0.029,0.175088834
0.376257088,0.225112696,0.596900727,0.243,0.277,0.255276334
0.800811239,0.98101276,0.895315271,0.688333333,0.778933333,0.822139076
0.647502963,0.016060019,0.000155439,0.344,0.404,0.141366714
0.753012279,0.565226582,0.830979524,0.680641321,0.698035933,0.721300757
0.709153423,0.991819636,0.965358676,0.612,0.794,0.626623503
0.58313219,0.726036498,0.75128123,0.604277778,0.829266667,0.616734977
0.870137578,0.975273224,0.891040202,0.898333333,0.899666667,0.796145372
0.591959314,0.99575669,0.970209583,0.726733333,0.672142857,0.749801028
0.495852887,0.779131626,0.388289185,0.50625,0.437366667,0.560732742
0.360350634,0.274523978,0.97335601,0.646333333,0.705666667,0.748414974
0.874171572,0.99961108,0.993295103,0.698333333,0.776,0.756710834
0.739380989,0.994765145,0.896868432,0.916,0.9521,0.837099901
0.90985699,0.837602423,0.943622351,0.8549,0.82,0.857566631
0.569195614,0.963754186,0.564033308,0.595666667,0.702878776,0.464142802
0.626261159,0.068674876,0.061477791,0.332,0.114,0.280124379
0.050057168,0.013046541,0.023285694,0.180985663,0.143411594,0.18840082
0.676832229,0.985758955,0.986308081,0.672,0.672,0.589303588
0.645193765,0.982015324,0.85148683,0.67,0.559333333,0.805383706
0.854039199,0.825529452,0.7788836,0.884666667,0.705333333,0.85025437
0.194067371,0.055273339,0.211603793,0.492,0.517,0.42386064
0.960722435,0.946791085,0.998880315,0.9635,0.983,0.841444879
0.153650541,0.789990034,0.108348459,0.553533333,0.624833333,0.334115604
0.626261159,0.971129772,0.603936349,0.438,0.432,0.481061816
0.972235694,0.999834635,0.933604988,0.984,0.996,0.891023711
0.840027495,0.990608177,0.937275769,0.842,0.9415,0.816342911
0.376733048,0.054097053,0.137671203,0.276,0.345,0.210183746
0.416446569,9.34749E-06,0.000358227,0.260666667,0.172460606,0.135890463
0.010350825,0.000635384,0.020209473,0.196,0.158,0.173506569
0.924999412,0.988995639,0.986592032,0.885166667,0.971677765,0.844968686
0.862867907,0.071813897,0.000138586,0.25,0.174,0.11824019
0.497122019,0.668965805,0.008344601,0.252181818,0.287166667,0.362561537
0.303174274,0.551040431,0.079024938,0.466,0.465,0.681570032
0.818948126,0.15143215,0.016654659,0.227,0.106,0.216689208
0.69237827,0.225279635,0.209014241,0.187357143,0.19852381,0.216173893
0.964966226,0.981100497,0.986370119,0.9481,0.988555556,0.865268445
0.391497378,0.0044813,0.086116655,0.26,0.213,0.219864072
0.218143879,0.920852944,0.296078061,0.50039697,0.515480952,0.693636226
0.018845554,0.018607717,0.064826898,0.142,0.062,0.227176969
0.944640179,0.995238225,0.939883037,0.887888889,0.85152,0.844627293
0.89422265,0.833406282,0.805805884,0.688,0.8722,0.588428178
0.230881437,0.003420412,0.003852653,0.079166667,0.057007937,0.09827492
0.375058164,0.009496289,0.052834702,0.132,0.107848485,0.187035911
0.718233626,0.98772945,0.933418669,0.773,0.838777778,0.879897098
0.785324153,0.618849658,0.974784163,0.614666667,0.643,0.745792044
0.39941695,0.078245459,0.033619187,0.256,0.17,0.35635398
0.565104836,0.882443861,0.016434859,0.255333333,0.339,0.157590674
0.245908769,0.877690938,0.785113788,0.430166667,0.631,0.376218615
0.325298591,0.653456076,0.265199166,0.294,0.294666667,0.257677452
0.825599759,0.991215757,0.935124368,0.736,0.683,0.85494269
0.669870943,0.062728047,0.018259204,0.276,0.19,0.539793961
0.054635112,0.000388446,0.001494726,0.131166667,0.05347619,0.142101172
0.871703449,0.344462121,0.97705363,0.608,0.64,0.364854175
0.805698358,0.859980296,0.942311478,0.774,0.878,0.815893684
0.98776517,0.998923371,0.996513793,0.903666667,0.924660317,0.830942555
0.850693278,0.986088653,0.903835128,0.773,0.793,0.830161806
0.656961466,0.020171123,0.008506048,0.462071429,0.497,0.663128206
0.337101463,0.070184748,0.10805227,0.436,0.298,0.33031266
0.161722371,0.085769264,0.116512102,0.176,0.078666667,0.273076711
0.318488334,0.411720513,0.191714191,0.310066667,0.301888889,0.213690226
0.166545231,0.000127328,0.038636777,0.046,0.016,0.116811454
0.656044488,0.760858551,0.999622658,0.772,0.779,0.839565864
0.561597723,0.75585521,0.273846389,0.465683333,0.392707556,0.469451863
0.504123949,0.212406361,0.339025205,0.519333333,0.508,0.414841819
0.58593697,1.05027E-05,0.019884737,0.152,0.05,0.316213823
0.645952547,0.913305921,0.911814152,0.506133779,0.621548049,0.681291053
0.752153079,0.846381833,0.735899885,0.757333333,0.699237815,0.799080497
0.202576685,0.004208249,0.12660315,0.5324,0.393,0.339802547
0.230878064,0.908090154,0.991770632,0.754,0.653,0.843566838
0.99096665,0.372456214,0.752852667,0.615,0.3705,0.763753438
0.5591136,0.001811672,0.037947512,0.31,0.29,0.420734953
0.879564077,0.155611451,0.869901952,0.6955,0.748,0.83363746
0.74429808,0.84900124,0.776745864,0.653333333,0.594916667,0.360588802
0.27224146,0.079570263,0.089196754,0.185666667,0.108228378,0.161934238
0.267982094,0.060658994,0.191989465,0.278466667,0.076419048,0.722471818
0.070781005,0.999434013,0.644891052,0.688,0.758,0.826996109
0.122382688,0.907603262,0.336808813,0.554,0.549,0.426121307
0.436102483,0.001752101,0.073762396,0.166,0.218,0.141100252
0.168248564,0.103300091,0.121892306,0.394666667,0.225,0.333253869
0.852744142,0.987567594,0.799469414,0.934,0.953697475,0.816393307
0.92338341,0.977598405,0.994227761,0.974,0.998,0.904540978
0.626261159,0.704912926,0.657344685,0.755,0.836,0.795808439
0.82812573,0.999551483,0.994147766,0.84,0.877333333,0.855258262
0.673773934,0.983499485,0.154920593,0.518,0.351,0.373798053
0.655590156,0.464801117,0.046952258,0.606,0.544,0.7216768
0.380728576,0.056599386,0.044303115,0.121166667,0.064,0.144408756
0.150577691,0.018385302,0.013697511,0.124,0.046,0.176836637
0.27460403,0.488589572,0.014009356,0.494,0.696,0.260771792
0.180303928,0.001759628,0.030834893,0.19169697,0.139,0.183061599
0.689544471,0.999931781,0.995933381,0.934,0.9045,0.861961522
0.297347983,0.00783637,0.017273249,0.222,0.102,0.213106422
0.952238392,0.992300223,0.975632813,0.673,0.762,0.730838799
0.532287442,0.999932216,0.983264919,0.806,0.722,0.824327327
0.071019305,0.325448185,0.076364123,0.126285714,0.092,0.209336637
0.304992785,0.001502403,0.048596005,0.332,0.39,0.178207731
0.799417319,0.999439012,0.999715748,0.914,0.96,0.910265515
0.044876065,0.010135676,0.021135963,0.296,0.333833333,0.152239447
0.586403966,0.386865487,0.881906155,0.464,0.546,0.64966235
0.321286251,0.037334089,0.058352323,0.355466667,0.180459173,0.533680856
0.847097605,0.71178814,0.768395738,0.884,0.865611111,0.649257875
0.128673128,0.03792029,0.116633805,0.369333333,0.1966,0.339906514
0.421289061,0.994663629,0.106008345,0.532,0.496,0.606663369
0.960904249,0.026973872,0.165953328,0.363,0.283333333,0.560667132
0.737915948,0.992785293,0.994255301,0.836,0.884,0.825178422
0.50019596,0.977970567,0.945636933,0.809,0.759428571,0.823968054
0.925525759,0.980976683,0.943026159,0.756666667,0.797333333,0.862743912
0.574418999,0.041095911,0.02446439,0.326,0.354,0.123370539
0.410480851,0.562236956,0.918550143,0.714,0.724,0.809267539
0.06448692,0.025565686,0.122054287,0.412833333,0.381785714,0.230632637
0.58960466,0.040923467,0.391095693,0.507666667,0.336666667,0.530334012
0.701258768,0.994336496,0.905092644,0.618,0.648833333,0.818453864
0.566473499,0.432963535,0.609637806,0.5295,0.533030952,0.567975076
0.790947238,0.805188577,0.788945812,0.763,0.693,0.846385309
0.839504567,0.641169523,0.779211047,0.8105,0.831727273,0.769135471
0.109266747,0.961685118,0.589638383,0.716133333,0.7535,0.723212529
0.985590231,0.801034786,0.781095842,0.81,0.758,0.77741054
0.478887264,0.936351463,0.279568951,0.636,0.512,0.652824063
0.509254397,0.003295038,0.03844239,0.530666667,0.266,0.516428463
0.223909829,0.032373101,0.685973924,0.556,0.692333333,0.560211869
0.01563776,0.000427432,0.009022054,0.173,0.06,0.173291162
0.508360733,0.999949557,0.816845185,0.73,0.844,0.840556834
0.966046237,0.991919808,0.906689859,0.882,0.908,0.888613682
0.307652936,0.009392172,0.153760693,0.242,0.144,0.279313808
0.6644841,0.930565528,0.346227987,0.597,0.41,0.547466697
0.974001417,0.983307289,0.991812779,0.758,0.781333333,0.82829391
0.707735703,0.990910839,0.970052873,0.9815,0.978047619,0.882303591
0.132604629,0.002856713,0.145602273,0.158,0.265,0.186580572
0.612751586,0.931833556,0.388530622,0.448,0.462333333,0.756780843
0.737206966,0.954030849,0.700253848,0.712633333,0.867632576,0.70820102
0.084138504,0.004442438,0.027323567,0.151,0.249,0.102096261
0.990313695,0.999974437,0.998744877,0.982,0.986,0.894200284
0.816470348,0.455222908,0.854754207,0.434,0.45,0.762104192
0.840006009,0.999718683,0.999050775,0.98,0.99,0.869858164
0.388280124,0.991874315,0.943723319,0.808,0.844,0.673699089
0.478727955,0.85830231,0.414941017,0.44,0.547,0.205489852
0.872770004,0.580285555,0.44662145,0.637,0.631,0.738258451
0.853310131,0.999983921,0.999821788,0.974,0.992,0.885193231
0.28153475,0.001278735,0.001430887,0.318,0.422,0.289310737
0.784841617,0.857784683,0.858950606,0.881357143,0.9711,0.533418291
0.962521702,0.978002974,0.876336108,0.705666667,0.806333333,0.753660074
0.982357127,0.997437812,0.86790322,0.866666667,0.893833333,0.824082389
0.717112375,0.988386891,0.857293173,0.914166667,0.8903,0.853355445
0.337103306,0.01198438,0.001191504,0.104,0.034,0.17871766
0.126176842,0.205910961,0.071243729,0.073177778,0.128185714,0.128526228
0.396255845,0.955666988,0.686004243,0.784133333,0.826466667,0.769717604
0.197337351,0.17431374,0.179404861,0.399928571,0.37,0.630719296
0.523213176,0.997676124,0.97701798,0.715333333,0.722,0.856527996
0.60615104,0.72902065,0.626434405,0.688,0.83,0.610199225
0.689007856,0.999886722,0.999108957,0.873,0.754,0.844975842
0.475553799,0.043382269,0.184010939,0.274,0.117,0.427748532
0.709216411,0.103188078,0.732121025,0.711666667,0.744,0.841899565
0.109105451,0.004575322,0.083099032,0.277,0.2415,0.229537858
0.920171836,0.903675494,0.921740114,0.734,0.670333333,0.804138982
0.541560029,0.370768505,0.514887943,0.74275,0.701666667,0.411609852
0.886275779,0.999414931,0.997048366,0.746,0.776666667,0.750334967
0.194853899,0.008736931,0.015055413,0.056,0.032,0.12739619
0.878580579,0.797652781,0.991915605,0.894533333,0.932383381,0.79525627
0.961188178,0.990257231,0.254015915,0.83,0.701333333,0.860741471
0.814858337,0.943759005,0.797682327,0.3844,0.405666667,0.262106557
0.497110374,0.985827297,0.874965278,0.564,0.745,0.598706509
0.569348422,0.981452212,0.89921954,0.706666667,0.798,0.318876388
0.572919994,0.990198977,0.973395418,0.684,0.717333333,0.660554849
0.508360733,0.664121049,0.258889238,0.478,0.478,0.495985227
0.742232309,0.984264117,0.980173649,0.865818182,0.886,0.780994849
0.162273329,0.005383835,0.073184511,0.166,0.084,0.226983187
0.531067756,0.902944197,0.951791629,0.616666667,0.798,0.705441467
0.711514686,0.081755803,0.015375838,0.339,0.3865,0.158105007
0.989805618,0.996467104,0.96034516,0.982,0.974,0.903273368
0.985951507,0.053442811,0.332713899,0.767,0.682333333,0.740611123
0.043752749,0.010233154,0.094941578,0.140571429,0.081277778,0.141516634
0.906513106,0.998077848,0.858622467,0.901527778,0.928963203,0.83048045
0.091656368,0.001621072,0.012854764,0.082,0.05,0.153798736
0.605948636,0.125627203,0.577393587,0.488333333,0.602,0.320211299
0.140376702,0.002903413,0.014177126,0.1962,0.174666667,0.135435327
0.760707552,0.851871383,0.697607205,0.712666667,0.781287179,0.845987913
0.541890592,0.825359289,0.933861446,0.7095,0.804,0.77317428
0.260725454,0.461824765,0.421301257,0.5125,0.571556818,0.461660821
0.037239361,0.010390991,0.020895756,0.026,0.008294872,0.111302759
0.310485855,0.000200384,0.132309916,0.112,0.102,0.163855568
0.560601936,0.948704514,0.92261931,0.774,0.867333333,0.799763421
0.95628353,0.999788988,0.881129084,0.964120879,0.996504274,0.882109329
0.051308915,0.082890731,0.092413069,0.283,0.256083333,0.298403728
0.375356464,0.287829935,0.553467456,0.6295,0.759,0.562860841
0.614753808,0.721142573,0.124392969,0.59,0.5091,0.503678212
0.626261159,0.908767281,0.995944629,0.712,0.826,0.831705343
0.187486638,0.778619011,0.643140941,0.685333333,0.89,0.625306051
0.596438474,0.990209648,0.983424708,0.848166667,0.8245,0.810558424
0.08911779,0.037310675,0.022989085,0.258,0.314,0.209040846
0.656961466,0.860470623,0.992063906,0.832,0.89,0.772084515
0.083802274,0.021052622,0.312599029,0.316,0.238,0.171449646
0.630314882,0.806043699,0.64991077,0.761,0.854,0.745015114
0.540612987,0.079677972,0.282592306,0.87,0.759333333,0.842313622
0.142607048,0.034393031,0.029067921,0.248685714,0.136666667,0.164790623
0.58527963,0.71098339,0.758712718,0.550666667,0.539833333,0.808313192
0.86351865,0.923070129,0.881912584,0.929,0.955933333,0.872883289
0.213320442,0.901951112,0.956907789,0.568,0.593666667,0.661396993
0.023350491,0.002257491,0.034419942,0.132666667,0.088857143,0.212663063
0.976802981,0.983093913,0.919724549,0.87,0.861142857,0.806406421
0.51567298,0.798384655,0.924109339,0.688,0.808,0.588940227
0.460865142,0.002996407,0.003187647,0.29,0.316,0.150785596
0.769245065,0.944395124,0.989211067,0.642,0.73,0.693553388
0.034714619,0.06036077,0.075399568,0.098461538,0.089054978,0.126659283
0.423615227,8.90393E-05,0.007656422,0.094666667,0.112,0.120447447
0.821937883,0.954867136,0.830112358,0.692666667,0.770666667,0.743887007
0.117112765,0.004112818,0.014141312,0.134,0.097,0.19616086
0.472520106,0.011839376,0.022230817,0.406,0.343666667,0.333137502
0.587459087,0.625848993,0.987950155,0.851333333,0.899333333,0.790066931
0.084321398,0.111892029,0.245603447,0.149,0.057666667,0.121583773
0.877441473,0.999978044,0.946982675,0.860333333,0.877,0.78429952
0.834644974,0.404160223,0.956753801,0.520666667,0.512,0.801466399
0.711654009,0.981667685,0.931188895,0.986,0.9975,0.866462947
0.53419306,0.891388505,0.880864301,0.636,0.682666667,0.732619535
0.995820192,0.9994346,0.97785323,0.963333333,0.966511111,0.889894905
0.505097984,0.970697707,0.762376824,0.67,0.85,0.30985985
0.367184919,0.154526203,0.178928128,0.242,0.235177778,0.193464471
0.676613641,0.706358242,0.451729677,0.444,0.543,0.657052051
0.328712613,0.081646209,0.298305794,0.28,0.311,0.244790954
0.022007933,0.000409048,0.004712641,0.1599,0.051409091,0.105794147
0.208121248,0.499212595,0.735854082,0.778666667,0.786333333,0.717101133
0.723626673,0.989089777,0.962113519,0.814,0.93,0.768725389
0.860935908,0.735667396,0.589312531,0.3755,0.354,0.214906246
0.998433776,0.988893312,0.911224478,0.956,0.975857143,0.874792599
0.803809086,0.99903867,0.99155854,0.95,0.935,0.887028615
0.447447246,0.985698476,0.821285507,0.562133333,0.622492063,0.653721319
0.751972208,0.995272802,0.987467889,0.938,0.98,0.823643699
0.52623162,0.120127383,0.454286177,0.277,0.2508,0.320597524
0.941915726,0.847081766,0.877419861,0.905933333,0.941900901,0.815510566
0.599187316,0.395664839,0.830131009,0.552277778,0.565266667,0.611104324
0.84419613,0.948173565,0.930918819,0.505633333,0.196300484,0.784431731
0.9013866,0.999861482,0.764876478,0.879,0.964,0.724922292
0.018566045,0.00175423,0.012266356,0.11047619,0.035238095,0.10395469
0.989600426,0.993543119,0.959149597,0.978,0.99,0.906297549
0.891432721,0.997032744,0.97972272,0.877,0.956,0.877473633
0.33545951,0.030827619,0.219193055,0.68,0.582,0.824377068
0.072313106,0.000242845,0.017251598,0.037,0.006137931,0.101251161
0.97150216,0.995656801,0.85895103,0.944,0.982,0.851605871
