D1,D2,D3,D1,D2,D3
0.231545286,0.103245246,0.224743272,0.237343025,0.170172222,0.229576696
0.734595072,0.755264021,0.605567355,0.581777381,0.657802299,0.630626497
0.724027034,0.532972554,0.484597886,0.518833333,0.537261111,0.597927317
0.945449771,0.999785769,0.998443442,0.887886667,0.935406667,0.870102592
0.149093299,0.006689728,0.001653525,0.0396,0.006,0.137736968
0.40639113,0.563568702,0.33967899,0.46455455,0.438831225,0.587476233
0.396525875,0.518089559,0.752519171,0.619183333,0.596216667,0.739552202
0.661259357,0.029377796,0.013015304,0.2354,0.0458,0.237274584
0.752941811,0.912887868,0.972419753,0.842503333,0.84571,0.839588401
0.859746848,0.935188823,0.992641403,0.78585,0.837233333,0.838092182
0.096512571,0.002995322,0.03518097,0.134772727,0.0504,0.188752727
0.602084689,0.935590473,0.93198157,0.7336,0.873966667,0.797578021
0.405522738,0.007546476,0.002639067,0.2656,0.284333333,0.174520186
0.758631161,0.162690646,0.358234253,0.55795,0.35945,0.704255832
0.138494215,0.098170356,0.187451736,0.249313333,0.14578,0.214164931
0.357134728,0.12007232,0.115751855,0.337266667,0.310366667,0.276867628
0.136670104,0.011240145,0.021637334,0.152,0.0585,0.167874706
0.817548164,0.923935108,0.742291407,0.912177151,0.935566119,0.802060964
0.451537333,0.512189334,0.329614968,0.3903,0.439466667,0.265541248
0.411026305,0.38971341,0.561600012,0.347946386,0.38847942,0.643410688
0.115459677,0.136828024,0.009755688,0.304813333,0.490548571,0.229923891
0.468793744,0.095890135,0.124485899,0.5516,0.518158333,0.423015316
0.716170288,0.460087216,0.530148551,0.469640934,0.545672714,0.757406765
0.454354925,0.065350099,0.250674487,0.325393333,0.129364502,0.324354991
0.170296322,0.029159666,0.073199411,0.118177619,0.101209802,0.173029602
0.139534462,0.0029497,0.038051616,0.057983333,0.046150415,0.106376939
0.370354887,0.129823287,0.113021881,0.456493333,0.39665,0.393361779
0.109369585,0.000432985,0.002825267,0.0649,0.017656979,0.146639937
0.852992969,0.977065173,0.956056355,0.8842,0.897766667,0.880920409
0.381073061,0.742213702,0.688423134,0.5598,0.6504,0.524688469
0.978964331,0.957519203,0.924149103,0.890565,0.901395743,0.891516731
0.143439396,0.120294933,0.157549437,0.1116,0.167083651,0.124069623
0.626277447,0.985908676,0.932553891,0.677566667,0.784114762,0.794171359
0.712551326,0.923262526,0.939674545,0.724893333,0.7902,0.773089193
0.671693458,0.765119802,0.767294792,0.854969267,0.830407771,0.819542713
0.923503066,0.972281237,0.899497957,0.713156429,0.684796211,0.84076811
0.765736677,0.977799928,0.936396592,0.8579,0.8632,0.886497158
0.75367855,0.904846282,0.852284277,0.828766667,0.830622691,0.837935268
0.181608399,0.088292828,0.51146528,0.299566667,0.298583333,0.199873294
0.836472545,0.94549328,0.92779853,0.854056667,0.902726389,0.822147808
0.061131635,0.059820994,0.080242352,0.151366667,0.102035,0.151473388
0.470233452,0.869716231,0.781626329,0.765813333,0.864931667,0.666985102
0.779360507,0.92716167,0.864903723,0.851290952,0.881552215,0.844701284
0.862829,0.738605375,0.703329051,0.489127143,0.592110397,0.647476898
0.418554442,0.337375326,0.229774426,0.39706,0.44165,0.2771688
0.095743846,0.030408652,0.045507475,0.073376508,0.02048342,0.148009062
0.737082357,0.69197782,0.891225997,0.551846667,0.63417,0.454312696
0.523194514,0.407511563,0.490011256,0.49278,0.4236,0.396875098
0.915742592,0.997734443,0.988956401,0.967,0.9913,0.882218943
0.951678076,0.998164106,0.973267406,0.964833333,0.985633333,0.869268716
0.517688358,0.431096535,0.446141184,0.536636667,0.457388182,0.688727782
0.713497551,0.560590353,0.533546314,0.787269048,0.75247,0.702656837
0.79159482,0.961533695,0.993690737,0.925503333,0.883166667,0.874053703
0.663296629,0.679483177,0.599452513,0.57386,0.5233,0.602771484
0.1575647,0.000733311,0.005538219,0.051146667,0.0122,0.110050644
0.578686736,0.52484092,0.69204963,0.589843333,0.726333333,0.586916318
0.232856917,0.005511183,0.05315091,0.041258174,0.007965791,0.182340249
0.089838404,0.003457914,0.005487977,0.236417619,0.108873193,0.254073982
0.937303874,0.989214698,0.959220811,0.978566984,0.992783703,0.889866947
0.730801824,0.983037489,0.9386966,0.921176667,0.9691,0.834430524
0.484496997,0.248290625,0.379813531,0.4501,0.563266667,0.382990503
0.570298301,0.81738937,0.738022824,0.567287619,0.656285714,0.626862113
0.655135339,0.757248507,0.798112827,0.753946667,0.654133333,0.844838329
0.481804711,0.855602017,0.665402157,0.495603077,0.470158333,0.431589449
0.661259357,0.985881201,0.99637046,0.8588,0.9264,0.85152302
0.932335034,0.999984549,0.999089145,0.9212,0.982433333,0.848196251
0.737351496,0.851832157,0.942434915,0.79965,0.7563,0.853623436
0.146426604,0.352796824,0.263066821,0.403261111,0.663253333,0.332000048
0.674912115,0.45930993,0.233399427,0.728533939,0.675507179,0.744832579
0.03452307,0.004873577,0.026080407,0.157443754,0.075537362,0.220214508
0.792841485,0.997545292,0.930922493,0.726064286,0.853212857,0.741286975
0.175110602,0.014726007,0.095347593,0.31941,0.330583333,0.277231105
0.432324993,0.072594385,0.058306464,0.238688333,0.367816667,0.16451983
0.396452317,0.463116814,0.668051937,0.55181,0.581066667,0.36289467
0.314958273,0.038323224,0.188462501,0.200416667,0.127083333,0.253002619
0.210033586,0.272319576,0.417787355,0.345226571,0.301597677,0.503736152
0.393995825,0.814567896,0.803941879,0.780366667,0.7519,0.830955321
0.341901145,0.347182685,0.383936257,0.5965,0.6095,0.730335112
0.201665315,0.009858763,0.012703767,0.189757143,0.075066667,0.232979831
0.734016954,0.957142822,0.98226926,0.889033333,0.8725,0.890919283
0.617410908,0.176834735,0.140557517,0.5505,0.491590476,0.517528355
0.947426871,0.962349534,0.880831418,0.931776667,0.961023333,0.873570559
0.418346222,0.631676831,0.735664523,0.402251818,0.41070974,0.338560185
0.900359621,0.956509111,0.991981437,0.97088,0.987533333,0.881132085
0.661259357,0.543641162,0.49643743,0.503946667,0.3447,0.659939983
0.405102025,0.019089056,0.021173005,0.203566667,0.069166667,0.267444496
0.845026764,0.752083504,0.530946285,0.598063333,0.422316667,0.731556089
0.358452583,0.190203536,0.181293053,0.178098874,0.130895556,0.227792985
0.722146357,0.868151058,0.693621561,0.581398571,0.586633333,0.748621623
0.952095375,0.999642446,0.996541231,0.953666667,0.97215,0.875868417
0.552990111,0.62340866,0.423745873,0.308716667,0.312577273,0.315743293
0.956074598,0.997365089,0.993254119,0.959983333,0.967,0.895964216
0.661259357,0.881261518,0.682803178,0.6595,0.486283333,0.732504696
0.690532249,0.850672535,0.514445981,0.67257697,0.739826667,0.370443581
0.28351657,0.043377277,0.17025728,0.226265556,0.12131955,0.528395764
0.79003034,0.926483041,0.737661753,0.929462215,0.941403943,0.819085186
0.301829517,0.071796315,0.033373616,0.260966667,0.178166667,0.385357054
0.462328213,0.539613107,0.70814181,0.336853456,0.318190325,0.611748438
0.300893187,0.170746609,0.241501883,0.24938,0.251558333,0.21225995
0.808656043,0.996935995,0.998651387,0.8708,0.94796,0.847321333
0.539767951,0.692793529,0.915136136,0.714,0.792021429,0.681496999
0.400279406,0.294137615,0.307583406,0.51804,0.4008,0.58484236
0.661259357,0.96858409,0.999165034,0.86716,0.89445,0.857808655
0.769031148,0.820537493,0.836488874,0.555525476,0.584636901,0.761252883
0.24537359,0.152033308,0.162510917,0.343585185,0.199246667,0.290694967
0.804323224,0.83642877,0.808233886,0.7924,0.8091,0.86411567
0.877071249,0.598934385,0.810414269,0.855316667,0.862033333,0.828275897
0.940310286,0.972618811,0.930345722,0.874636667,0.868702682,0.868737244
0.304771211,0.037130866,0.044403813,0.0434,0.011,0.122409936
0.811455531,0.595212258,0.609552665,0.5844,0.40315,0.802003492
0.752324936,0.961723783,0.994482764,0.832766667,0.754333333,0.870564474
0.710444882,0.215704364,0.221007427,0.614043333,0.520797619,0.752279525
0.518150822,0.133475053,0.332182124,0.545721217,0.423996252,0.650886483
0.661259357,0.804032977,0.878666722,0.463826667,0.472433333,0.519212316
0.266696149,0.177984314,0.274232113,0.289653333,0.155721429,0.247013834
0.834511013,0.950926126,0.941241002,0.737625,0.7493,0.81604132
0.265367077,0.186621835,0.279524038,0.33140651,0.253270392,0.239323722
0.258428928,0.077531237,0.105905582,0.263918032,0.223056195,0.295954787
0.730799801,0.990277905,0.953370006,0.97897,0.991,0.854987736
0.605574303,0.853525371,0.848783006,0.411683333,0.525424524,0.572713934
0.661259357,0.227577764,0.080222959,0.4284,0.44546,0.25573862
0.429481498,0.124468329,0.153229953,0.297686471,0.191076667,0.280334224
0.944191613,0.940996687,0.95864458,0.8928,0.884133333,0.876997185
0.112282119,0.082293088,0.022906118,0.2228,0.145832051,0.261124877
0.571441626,0.761751334,0.766030454,0.562016667,0.743463333,0.467845794
0.773612624,0.781097811,0.77728715,0.573501624,0.634163423,0.767499515
0.914533805,0.944921421,0.949014426,0.96126,0.968986667,0.889976925
0.510395545,0.81804765,0.867168349,0.794945455,0.860900039,0.741804819
0.334781644,0.290459337,0.374848291,0.395689048,0.375626667,0.224972628
0.713020439,0.95608034,0.8973554,0.803626667,0.851,0.757114626
0.860137592,0.895766712,0.897595716,0.784090899,0.743815007,0.825357348
0.642845427,0.515855075,0.405142186,0.55818303,0.669725873,0.330008708
0.299592156,0.220446164,0.208191128,0.201323571,0.206228571,0.316631407
0.609826086,0.963967793,0.938393177,0.835338095,0.913386667,0.809348237
0.845256328,0.902461926,0.79851989,0.759347143,0.841851429,0.735831841
0.07561952,0.160888188,0.127121252,0.277615595,0.195247871,0.339990514
0.014629756,0.001291474,0.0138819,0.016090266,0.009653525,0.100411505
0.603685394,0.870418585,0.719675596,0.722644444,0.86301,0.631385308
0.661259357,0.518057179,0.850059841,0.5399,0.5583,0.538902643
0.447985102,0.615954888,0.64996023,0.611,0.7094,0.566442927
0.654172697,0.818154268,0.897081395,0.873674167,0.817233333,0.850631781
0.297888013,0.146080958,0.061676775,0.216566667,0.199066667,0.182745239
0.112861556,0.04056986,0.102292913,0.26224,0.186806667,0.190883791
0.787994687,0.769433492,0.889274869,0.893676667,0.903683333,0.863549328
0.071413461,0.058760603,0.129748318,0.212286916,0.199277008,0.135638932
0.768539043,0.544918722,0.648639995,0.516493333,0.365663636,0.806387172
0.61386485,0.186176687,0.366289939,0.507066667,0.473483333,0.466813438
0.399953574,0.158796689,0.030138404,0.57,0.576266667,0.35112261
0.661259357,0.570455497,0.757309174,0.6213,0.701056667,0.638228802
0.900693399,0.995501765,0.977040322,0.94545,0.982966667,0.868298028
0.696398675,0.258129377,0.521505139,0.486205693,0.476899834,0.719182282
0.040301385,0.000666358,0.001489156,0.210284361,0.116420614,0.156036096
0.661259357,0.281933355,0.238154133,0.4381,0.424097619,0.32276012
0.537704178,0.407064996,0.375123207,0.531001667,0.48119,0.468159759
0.091512951,0.00982076,0.048501535,0.043849156,0.008506864,0.146551886
0.255418262,0.405057582,0.401675166,0.38895,0.388733333,0.273022757
0.224847176,0.042906268,0.037447463,0.232157143,0.2587,0.167281781
0.485831042,0.066470575,0.191972431,0.2498,0.187966667,0.377610907
0.595226817,0.367157364,0.345280946,0.542896364,0.696933795,0.328703178
0.187480196,0.208113669,0.160765088,0.181766667,0.219013333,0.17490254
0.808684774,0.898075271,0.906046364,0.745192318,0.81863978,0.7208315
0.593150396,0.940336717,0.765787497,0.842428189,0.960768716,0.471870953
0.463004055,0.156731444,0.036048093,0.247866667,0.269066667,0.180791062
0.794331209,0.591467068,0.582688821,0.523218182,0.618924603,0.433974163
0.75827075,0.994213634,0.970176099,0.86945,0.9697,0.757361919
0.853085188,0.969604573,0.99682952,0.9396,0.9497,0.882858574
0.858439896,0.962995288,0.945836892,0.893131429,0.918466667,0.838479896
0.780319929,0.917978789,0.937175611,0.66105,0.756226667,0.642923708
0.540564628,0.651331815,0.709829515,0.327860952,0.354957879,0.559371073
0.373922598,0.176482374,0.161768148,0.307976061,0.263612222,0.218367105
0.300379907,0.021996058,0.099838452,0.182966667,0.08994,0.272243711
0.794069719,0.842399188,0.86304325,0.839583333,0.793629365,0.829920888
0.700224967,0.163716731,0.138014314,0.471066667,0.34116,0.283284639
0.659035053,0.610626585,0.832326121,0.723805556,0.705146667,0.759445585
0.502250433,0.208131656,0.095879712,0.59567,0.6116,0.30717491
0.192031012,0.009348807,0.001949277,0.148530736,0.064420623,0.15003739
0.864021487,0.942215937,0.832531795,0.815449736,0.914930661,0.833018813
0.635768884,0.916774579,0.823170036,0.711256789,0.82944619,0.496053731
0.018057787,0.004159791,0.017609212,0.00925676,0.005373362,0.105795544
0.483747705,0.75856648,0.628916473,0.726525952,0.690544167,0.689656967
0.848773547,0.996408208,0.990033963,0.9648,0.9976,0.88876348
0.937377289,0.99775142,0.990326514,0.915866667,0.9747,0.836731714
0.677258564,0.863134245,0.629722464,0.598813601,0.695215031,0.776012309
0.88310318,0.996697521,0.976313112,0.858833333,0.929716667,0.836046262
0.364235147,0.239345596,0.029924445,0.2172,0.2398,0.187664444
0.181899728,0.166794409,0.13423798,0.275766667,0.266683333,0.227145526
0.267318213,0.281058044,0.056863045,0.330522424,0.220380556,0.311721961
0.867047211,0.36410424,0.353667507,0.47977039,0.422372381,0.478528492
0.663720998,0.83931824,0.770302177,0.719338077,0.794533839,0.717836202
0.056603728,0.000721054,0.010277916,0.040588889,0.010684278,0.117270579
0.471419523,0.113216136,0.193025512,0.2953,0.2745,0.437833795
0.010971892,0.00052881,0.004337945,0.008533566,0.001728144,0.100095992
0.513406965,0.610568579,0.542002211,0.650927619,0.734245,0.553539459
0.789503341,0.773853712,0.558925693,0.754518095,0.750666667,0.837255536
0.841386654,0.969823791,0.984327124,0.729466667,0.79345,0.813007341
0.674961373,0.894789494,0.90196227,0.847928333,0.913359596,0.757095844
0.427854479,0.017721486,0.040146775,0.301611111,0.325052564,0.184436411
0.768585746,0.881196525,0.832000033,0.6515,0.8496,0.691576578
0.661259357,0.649288476,0.96599796,0.76705619,0.695666667,0.875874012
0.866181625,0.999508711,0.999182305,0.89704,0.909966667,0.84883121
0.882839915,0.99389201,0.946518238,0.891705714,0.924729344,0.83797739
0.340835927,0.049026602,0.062602989,0.4142,0.409633333,0.259376928
0.855037013,0.971342376,0.966969242,0.877446667,0.88585,0.821006327
0.720007289,0.341357799,0.255069216,0.541666667,0.424306667,0.566382807
0.661259357,0.919772325,0.982116675,0.8716,0.91,0.850874597
0.92827368,0.983443922,0.937109063,0.915186667,0.908704603,0.86215711
0.467941738,0.343175792,0.385505594,0.618633333,0.528816667,0.619686432
0.604864682,0.775981426,0.948682722,0.614013333,0.612121429,0.734036908
0.090052304,0.331322861,0.318237308,0.098485938,0.065708584,0.121701745
0.845728271,0.9653828,0.988069817,0.788933333,0.859031905,0.74824377
0.435154714,0.18872545,0.026239112,0.470693333,0.470466667,0.271965438
0.798816811,0.892418154,0.964392197,0.8931,0.875916667,0.885589589
0.307801637,0.038338113,0.093585166,0.276526667,0.15485,0.235548254
0.257084537,0.618113836,0.531038513,0.331708333,0.359124064,0.243568849
0.139241807,0.074858004,0.078626203,0.104425238,0.116283333,0.131397322
0.471703427,0.046846975,0.072282827,0.356974444,0.298763333,0.214355755
0.834176454,0.840031014,0.7600878,0.706398889,0.802897381,0.621153073
0.879802627,0.957842416,0.89500088,0.9025,0.945322222,0.853989894
0.556435264,0.420543452,0.448091604,0.295051667,0.354413333,0.212139283
0.168930964,0.082713879,0.170219336,0.21430929,0.206136366,0.230091956
0.960051799,0.9433803,0.951186967,0.837283333,0.843833333,0.852636179
0.973867137,0.985651717,0.941539278,0.99758,0.999402222,0.882745479
0.797811384,0.882651749,0.959699604,0.891666667,0.817316667,0.871926278
0.558825425,0.082795716,0.058637922,0.404016667,0.305526667,0.358850057
0.855820439,0.693137743,0.802244851,0.772731429,0.832166508,0.629775106
0.548305051,0.973450191,0.984819811,0.615616667,0.687623333,0.687031898
0.910148518,0.709227683,0.647202733,0.622266098,0.541280297,0.757619135
0.297801421,0.2948604,0.587899753,0.474966667,0.5015,0.389077042
0.428687552,0.229288753,0.441091986,0.449007915,0.401114235,0.406849493
0.506539228,0.837772736,0.834147347,0.663205952,0.689536943,0.712065748
0.788911757,0.746017621,0.831078392,0.623161023,0.74677166,0.650230088
0.848133866,0.993595403,0.905848385,0.863629351,0.920187733,0.839341008
0.15003488,0.007920047,0.041772263,0.107233333,0.06066,0.163702214
0.061587193,0.000848266,0.006622536,0.091548889,0.054195635,0.103068425
0.661259357,0.957713323,0.922325705,0.9174,0.9572,0.847744784
0.790219899,0.935781815,0.791731809,0.916889762,0.930666272,0.83196594
0.795273319,0.993067731,0.985240901,0.78514,0.875676667,0.812151651
0.279138774,0.06755116,0.025489686,0.1084,0.100706667,0.149079246
0.409322608,0.11674952,0.286325124,0.28915381,0.353914103,0.563445059
0.895989421,0.958708567,0.986861208,0.716516667,0.8159,0.795979839
0.85582994,0.977475593,0.990037468,0.819796667,0.84158,0.840197638
0.617396256,0.103549398,0.221805501,0.278463333,0.2038,0.224089651
0.427030326,0.510530199,0.517177423,0.384343333,0.406773333,0.307992023
0.307495193,0.076779637,0.057661366,0.195334286,0.09546746,0.261407985
0.661259357,0.827649886,0.907931166,0.611166667,0.606091667,0.696358252
0.781503802,0.367261068,0.534164331,0.404761905,0.597666667,0.201869016
0.661259357,0.819294003,0.620630835,0.7523,0.858566667,0.6876098
0.922795406,0.867054208,0.748418338,0.774255238,0.893032222,0.773464485
0.095975327,0.006793368,0.002831129,0.28692,0.242338889,0.230420443
0.500968252,0.84690636,0.901515579,0.689166667,0.631988205,0.837087304
0.568645515,0.126689071,0.238858633,0.3546,0.1632,0.647480477
0.834323914,0.995894091,0.973894507,0.639788519,0.706216667,0.802704388
0.269081168,0.029771985,0.067590655,0.36728,0.30975697,0.246472544
0.14307767,0.008026281,0.027920877,0.159666392,0.120352523,0.169802513
0.722737128,0.971685311,0.984580167,0.8508,0.957438462,0.770569171
0.85956566,0.240666551,0.584119913,0.464296754,0.376894199,0.714029772
0.706187667,0.784923075,0.711258796,0.626766667,0.606519524,0.789354929
0.918752198,0.968014949,0.883580953,0.900919794,0.876877636,0.869968257
0.603436319,0.7161153,0.955913999,0.568234286,0.538677302,0.448288176
0.775080498,0.615625515,0.685874848,0.826864762,0.768447937,0.838733724
0.752876601,0.941806633,0.881161232,0.950633333,0.982633333,0.825022312
0.735616203,0.859142322,0.842067238,0.589558082,0.688630354,0.756426222
0.326794796,0.413389868,0.415764956,0.418266667,0.451634167,0.22681066
0.148416194,0.057737056,0.030319918,0.072316667,0.1032,0.116125501
0.255984586,0.107567892,0.151235626,0.236153391,0.14339381,0.182903625
0.694812316,0.911467586,0.866423137,0.77201823,0.873391757,0.724233819
0.248103199,0.171759421,0.119467082,0.34037381,0.261980293,0.294364729
0.622964684,0.599411426,0.327305736,0.56781381,0.516833333,0.612432987
0.323110171,0.006606745,0.011428982,0.1162,0.031,0.198051016
0.772590373,0.686251994,0.824309661,0.606679245,0.454465127,0.748241857
0.796147491,0.997123085,0.987196738,0.94391,0.9683,0.851096611
0.865079941,0.732471328,0.626677053,0.488464762,0.58064375,0.76664959
0.671670482,0.806965378,0.919648979,0.516316667,0.522293651,0.782361045
0.777943662,0.993512687,0.965695416,0.8889,0.8721,0.882252768
0.343755394,0.010938,0.01853724,0.15841418,0.137611604,0.145552728
0.692672633,0.974182062,0.974693214,0.884716667,0.966866667,0.854022944
0.711481244,0.812258593,0.968100931,0.87287619,0.8563,0.882514924
0.815408671,0.997033166,0.988422592,0.938166667,0.959633333,0.870531128
0.509667307,0.457378296,0.53866438,0.370611905,0.425088333,0.645521256
0.840307232,0.98752517,0.939040636,0.956116667,0.963233333,0.870300779
0.833829275,0.371002464,0.630070614,0.52847709,0.486904286,0.717878003
0.184685059,0.056921193,0.009963145,0.16512,0.181485,0.14170239
0.106730311,0.015546269,0.043539668,0.115120051,0.039774998,0.153498411
0.072407411,0.002011433,0.013637039,0.038714286,0.016408333,0.141010971
0.661259357,0.9895277,0.994589877,0.8837,0.9633,0.805946477
0.325511608,0.76034056,0.891578278,0.6642,0.7952,0.585609556
0.80038734,0.782000176,0.525987237,0.43472,0.434012381,0.547844259
0.714380542,0.899838837,0.818975642,0.700366667,0.82725,0.672142266
0.700497322,0.9068527,0.705999181,0.624745882,0.780823321,0.716351353
